player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
52363,300618,Nasir Hossain,1991-11-30,,M,right-hand bat,right-arm offbreak,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/202900/202961.1.jpg","{'id': 202961, 'url': '/db/PICTURES/CMS/202900/202961.1.jpg', 'slug': 'nasir-hossain', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Nasir Hossain', 'objectId': 818091, 'peerUrls': None, 'longCaption': 'Nasir Hossain', 'photographer': None}"
67178,547749,Will Young,1992-11-22,,M,right-hand bat,right-arm offbreak,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/148100/148195.jpg","{'id': 148195, 'url': '/db/PICTURES/CMS/148100/148195.jpg', 'slug': 'will-young', 'width': 160, 'credit': 'Getty Images', 'height': 184, 'caption': 'Will Young', 'objectId': 575876, 'peerUrls': None, 'longCaption': 'Will Young, player portrait, August 6, 2012', 'photographer': None}"
47234,55346,Graeme Cremer,1986-09-19,,M,right-hand bat,legbreak googly,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203300/203343.1.jpg","{'id': 203343, 'url': '/db/PICTURES/CMS/203300/203343.1.jpg', 'slug': 'graeme-cremer', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Graeme Cremer', 'objectId': 818749, 'peerUrls': None, 'longCaption': 'Graeme Cremer', 'photographer': None}"
64447,495964,Ryan Burl,1994-04-15,,M,left-hand bat,legbreak,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/179700/179753.1.jpg","{'id': 179753, 'url': '/db/PICTURES/CMS/179700/179753.1.jpg', 'slug': 'ryan-burl', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Ryan Burl', 'objectId': 721659, 'peerUrls': None, 'longCaption': 'Ryan Burl', 'photographer': None}"
1521,36952,Jock Edwards,1955-05-27,2020-04-06,M,right-hand bat,,5.0,,
7410,38393,Mathew Sinclair,1975-11-09,,M,right-hand bat,right-arm medium,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303700/303704.png","{'id': 303704, 'url': '/db/PICTURES/CMS/303700/303704.png', 'slug': 'matthew-sinclair-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Matthew Sinclair portrait', 'objectId': 1222505, 'peerUrls': None, 'longCaption': 'Matthew Sinclair, May 2020', 'photographer': None}"
66876,541224,Luke Jongwe,1995-02-06,,M,right-hand bat,right-arm fast-medium,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/345200/345223.5.jpg","{'id': 345223, 'url': '/db/PICTURES/CMS/345200/345223.5.jpg', 'slug': 'luke-jongwe-player-portrait-2022', 'width': 160, 'credit': 'Getty Images', 'height': 198, 'caption': 'Luke Jongwe, player portrait 2022', 'objectId': 1332085, 'peerUrls': None, 'longCaption': 'Luke Jongwe, player portrait 2022', 'photographer': 'Chris Hyde'}"
24672,56007,Mashrafe Mortaza,1983-10-05,,M,right-hand bat,right-arm fast-medium,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302900/302999.jpg","{'id': 302999, 'url': '/db/PICTURES/CMS/302900/302999.jpg', 'slug': 'mashrafe-mortaza-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 203, 'caption': 'Mashrafe Mortaza portrait', 'objectId': 1221382, 'peerUrls': None, 'longCaption': 'Mashrafe Mortaza portrait, Arpril 2020', 'photographer': None}"
49108,232364,Tim Southee,1988-12-11,,M,right-hand bat,right-arm medium-fast,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303610.png","{'id': 303610, 'url': '/db/PICTURES/CMS/303600/303610.png', 'slug': 'tim-southee-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Tim Southee portrait', 'objectId': 1222384, 'peerUrls': None, 'longCaption': 'Tim Southee portrait, May 2020', 'photographer': None}"
48205,55872,Malcolm Waller,1984-09-28,,M,right-hand bat,right-arm offbreak,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/235600/235683.1.jpg","{'id': 235683, 'url': '/db/PICTURES/CMS/235600/235683.1.jpg', 'slug': 'malcolm-waller-profile-photo', 'width': 160, 'credit': 'International Cricket Council', 'height': 199, 'caption': 'Malcolm Waller profile photo', 'objectId': 978335, 'peerUrls': None, 'longCaption': 'Malcolm Waller profile photo', 'photographer': None}"
2200,55973,Mohammad Rafique,1970-09-05,,M,left-hand bat,slow left-arm orthodox,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303100/303145.jpg","{'id': 303145, 'url': '/db/PICTURES/CMS/303100/303145.jpg', 'slug': 'mohammad-rafique-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Mohammad Rafique portrait', 'objectId': 1221577, 'peerUrls': None, 'longCaption': 'Mohammad Rafique portrait, April 2020', 'photographer': None}"
1407,37224,Richard Hadlee,1951-07-03,,M,left-hand bat,right-arm fast,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303700/303770.png","{'id': 303770, 'url': '/db/PICTURES/CMS/303700/303770.png', 'slug': 'richard-hadlee-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Richard Hadlee portrait', 'objectId': 1222596, 'peerUrls': None, 'longCaption': 'Richard Hadlee, May 2020', 'photographer': None}"
49496,247235,Chris Woakes,1989-03-02,,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304336.jpg","{'id': 304336, 'url': '/db/PICTURES/CMS/304300/304336.jpg', 'slug': 'chris-woakes-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Chris Woakes portrait', 'objectId': 1223522, 'peerUrls': None, 'longCaption': 'Chris Woakes, May 2020', 'photographer': None}"
65832,523245,Andrew Reyes,1984-03-07,,M,right-hand bat,right-arm medium,18.0,,
1884,51107,Curtly Ambrose,1963-09-21,,M,left-hand bat,right-arm fast,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/12900/12968.player.jpg","{'id': 12968, 'url': '/db/PICTURES/CMS/12900/12968.player.jpg', 'slug': 'curtly-ambrose', 'width': 160, 'credit': 'Getty Images', 'height': 184, 'caption': 'Curtly Ambrose', 'objectId': 51106, 'peerUrls': None, 'longCaption': 'Curtly Ambrose', 'photographer': None}"
10303,37740,Kyle Mills,1979-03-15,,M,right-hand bat,right-arm fast-medium,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303653.png","{'id': 303653, 'url': '/db/PICTURES/CMS/303600/303653.png', 'slug': 'kyle-mills-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 199, 'caption': 'Kyle Mills portrait', 'objectId': 1222451, 'peerUrls': None, 'longCaption': 'Kyle Mills, May 2020', 'photographer': None}"
7656,28090,Sameer Dighe,1968-10-08,,M,right-hand bat,,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302530.jpg","{'id': 302530, 'url': '/db/PICTURES/CMS/302500/302530.jpg', 'slug': 'sameer-dighe-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Sameer Dighe portrait', 'objectId': 1220766, 'peerUrls': None, 'longCaption': 'Sameer Dighe portrait, April, 2020', 'photographer': None}"
65214,514770,Prakash Mishra,1979-01-09,,M,right-hand bat,right-arm medium,114.0,,
53602,318334,Nawroz Mangal,1984-07-15,,M,right-hand bat,right-arm offbreak,40.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/150100/150133.1.jpg","{'id': 150133, 'url': '/db/PICTURES/CMS/150100/150133.1.jpg', 'slug': 'nawroz-mangal', 'width': 160, 'credit': 'ICC/Getty', 'height': 192, 'caption': 'Nawroz Mangal', 'objectId': 583395, 'peerUrls': None, 'longCaption': 'Nawroz Mangal', 'photographer': None}"
44691,10582,Ravi Bopara,1985-05-04,,M,right-hand bat,right-arm medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304000/304007.jpg","{'id': 304007, 'url': '/db/PICTURES/CMS/304000/304007.jpg', 'slug': 'ravi-bopara-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Ravi Bopara portrait', 'objectId': 1222946, 'peerUrls': None, 'longCaption': 'Ravi Bopara, May 2020', 'photographer': None}"
7716,36084,Yuvraj Singh,1981-12-12,,M,left-hand bat,slow left-arm orthodox,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302406.jpg","{'id': 302406, 'url': '/db/PICTURES/CMS/302400/302406.jpg', 'slug': 'yuvraj-singh-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Yuvraj Singh portrait', 'objectId': 1220604, 'peerUrls': None, 'longCaption': 'Yuvraj Singh portrait, April 2020', 'photographer': None}"
10238,52983,Marlon Samuels,1981-02-05,,M,right-hand bat,right-arm offbreak,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/132300/132390.1.jpg","{'id': 132390, 'url': '/db/PICTURES/CMS/132300/132390.1.jpg', 'slug': 'marlon-samuels', 'width': 160, 'credit': 'DigicelCricket.com/Brooks LaTouche Photography', 'height': 200, 'caption': 'Marlon Samuels', 'objectId': 513161, 'peerUrls': None, 'longCaption': 'Marlon Samuels', 'photographer': None}"
10394,43654,Yasir Arafat,1982-03-12,,M,right-hand bat,right-arm fast-medium,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203000/203091.1.jpg","{'id': 203091, 'url': '/db/PICTURES/CMS/203000/203091.1.jpg', 'slug': 'yasir-arafat', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Yasir Arafat ', 'objectId': 818287, 'peerUrls': None, 'longCaption': 'Yasir Arafat', 'photographer': None}"
48641,213674,Todd Astle,1986-09-24,,M,right-hand bat,legbreak,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303671.png","{'id': 303671, 'url': '/db/PICTURES/CMS/303600/303671.png', 'slug': 'todd-astle-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Todd Astle portrait', 'objectId': 1222469, 'peerUrls': None, 'longCaption': 'Todd Astle, May 2020', 'photographer': None}"
49266,235514,Brian Vitori,1990-02-22,,M,left-hand bat,left-arm fast-medium,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203300/203351.1.jpg","{'id': 203351, 'url': '/db/PICTURES/CMS/203300/203351.1.jpg', 'slug': 'brian-vitori', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Brian Vitori', 'objectId': 818757, 'peerUrls': None, 'longCaption': 'Brian Vitori', 'photographer': None}"
60782,425639,Tendai Chatara,1991-02-28,,M,right-hand bat,right-arm fast-medium,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203300/203357.1.jpg","{'id': 203357, 'url': '/db/PICTURES/CMS/203300/203357.1.jpg', 'slug': 'tendai-chatara', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Tendai Chatara', 'objectId': 818763, 'peerUrls': None, 'longCaption': 'Tendai Chatara', 'photographer': None}"
1565,36304,Brendon Bracewell,1959-09-14,,M,right-hand bat,right-arm medium,5.0,,
65060,511532,Al-Amin Hossain,1992-12-27,,M,right-hand bat,right-arm medium-fast,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302900/302973.jpg","{'id': 302973, 'url': '/db/PICTURES/CMS/302900/302973.jpg', 'slug': 'al-amin-hossain-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 199, 'caption': 'Al-Amin Hossain portrait', 'objectId': 1221350, 'peerUrls': None, 'longCaption': 'Al-Amin Hossain portrait, April 2020', 'photographer': None}"
72379,669855,Jofra Archer,1995-04-01,,M,right-hand bat,right-arm fast,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305000/305033.jpg","{'id': 305033, 'url': '/db/PICTURES/CMS/305000/305033.jpg', 'slug': 'jofra-archer-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Jofra Archer portrait', 'objectId': 1224546, 'peerUrls': None, 'longCaption': 'Jofra Archer, June 2020', 'photographer': None}"
91025,989797,Jack Horrocks,1993-05-26,,M,right-hand bat,left-arm medium,18.0,,
1765,53216,Courtney Walsh,1962-10-30,,M,right-hand bat,right-arm fast,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/134700/134773.1.jpg","{'id': 134773, 'url': '/db/PICTURES/CMS/134700/134773.1.jpg', 'slug': 'courtney-walsh', 'width': 160, 'credit': 'West Indies Cricket Board', 'height': 200, 'caption': 'Courtney Walsh', 'objectId': 522008, 'peerUrls': None, 'longCaption': 'Courtney Walsh', 'photographer': None}"
45159,56283,Abdur Razzak,1982-06-15,,M,left-hand bat,slow left-arm orthodox,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/202800/202853.1.jpg","{'id': 202853, 'url': '/db/PICTURES/CMS/202800/202853.1.jpg', 'slug': 'abdur-razzak-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Abdur Razzak player portrait', 'objectId': 817729, 'peerUrls': None, 'longCaption': 'Abdur Razzak player portrait', 'photographer': None}"
15357,37111,Mark Gillespie,1979-10-17,,M,right-hand bat,right-arm fast-medium,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303655.jpg","{'id': 303655, 'url': '/db/PICTURES/CMS/303600/303655.jpg', 'slug': 'mark-gillespie-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 199, 'caption': 'Mark Gillespie portrait', 'objectId': 1222453, 'peerUrls': None, 'longCaption': 'Mark Gillespie, May 2020', 'photographer': None}"
1840,32179,Chandrakant Pandit,1961-09-30,,M,right-hand bat,,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302468.jpg","{'id': 302468, 'url': '/db/PICTURES/CMS/302400/302468.jpg', 'slug': 'chandrakant-pandit-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Chandrakant Pandit portrait', 'objectId': 1220680, 'peerUrls': None, 'longCaption': 'Chandrakant Pandit portrait, April, 2020', 'photographer': None}"
68493,585463,Godfred Bakiweyem,1998-12-20,,M,right-hand bat,right-arm medium,135.0,,
1993,15383,Richard Illingworth,1963-08-23,,M,right-hand bat,slow left-arm orthodox,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304400/304403.jpg","{'id': 304403, 'url': '/db/PICTURES/CMS/304400/304403.jpg', 'slug': 'richard-illingworth-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Richard Illingworth portrait', 'objectId': 1223615, 'peerUrls': None, 'longCaption': 'Richard Illingworth, May 2020', 'photographer': None}"
109956,1275727,Omar Rassol,1997-09-12,,M,right-hand bat,right-arm offbreak,114.0,,
53809,320652,Asghar Afghan,1987-12-26,,M,right-hand bat,right-arm medium-fast,40.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303200/303265.jpg","{'id': 303265, 'url': '/db/PICTURES/CMS/303200/303265.jpg', 'slug': 'asghar-afghan-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Asghar Afghan portrait', 'objectId': 1221774, 'peerUrls': None, 'longCaption': 'Asghar Afghan portrait, April 2020', 'photographer': None}"
63224,471342,Krunal Pandya,1991-03-24,,M,left-hand bat,slow left-arm orthodox,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309070.jpg","{'id': 309070, 'url': '/db/PICTURES/CMS/309000/309070.jpg', 'slug': 'krunal-pandya-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Krunal Pandya portrait', 'objectId': 1232585, 'peerUrls': None, 'longCaption': 'Krunal Pandya portrait, September 2020', 'photographer': None}"
48405,34102,Rohit Sharma,1987-04-30,,M,right-hand bat,right-arm offbreak,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302374.jpg","{'id': 302374, 'url': '/db/PICTURES/CMS/302300/302374.jpg', 'slug': 'rohit-sharma-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Rohit Sharma portrait', 'objectId': 1220570, 'peerUrls': None, 'longCaption': 'Rohit Sharma portrait, April 2020', 'photographer': None}"
47111,52917,Denesh Ramdin,1985-03-13,,M,right-hand bat,,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/238300/238337.jpg","{'id': 238337, 'url': '/db/PICTURES/CMS/238300/238337.jpg', 'slug': 'denesh-ramdin-player-portrait', 'width': 160, 'credit': 'IDI/Getty Images', 'height': 200, 'caption': 'Denesh Ramdin, player portrait', 'objectId': 990011, 'peerUrls': None, 'longCaption': 'Denesh Ramdin, player portrait', 'photographer': None}"
45257,51439,Dwayne Bravo,1983-10-07,,M,right-hand bat,right-arm medium,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309099.png","{'id': 309099, 'url': '/db/PICTURES/CMS/309000/309099.png', 'slug': 'dwayne-bravo-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Dwayne Bravo portrait', 'objectId': 1232616, 'peerUrls': None, 'longCaption': 'Dwayne Bravo portrait, September 2020', 'photographer': None}"
57410,360456,Asela Gunaratne,1986-01-08,,M,right-hand bat,right-arm medium-fast,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303800/303829.png","{'id': 303829, 'url': '/db/PICTURES/CMS/303800/303829.png', 'slug': 'asela-gunaratne-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Asela Gunaratne portrait', 'objectId': 1222663, 'peerUrls': None, 'longCaption': 'Asela Gunaratne, May 2020', 'photographer': None}"
216,14220,George Hirst,1871-09-07,1954-05-10,M,right-hand bat,left-arm medium-fast,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304800/304874.jpg","{'id': 304874, 'url': '/db/PICTURES/CMS/304800/304874.jpg', 'slug': 'george-hirst-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'George Hirst portrait', 'objectId': 1224351, 'peerUrls': None, 'longCaption': 'George Hirst, June 2020', 'photographer': None}"
95708,1071473,Jan Nicol Loftie-Eaton,2001-03-15,,M,left-hand bat,right-arm medium,28.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/347800/347847.4.jpg","{'id': 347847, 'url': '/db/PICTURES/CMS/347800/347847.4.jpg', 'slug': 'jan-nicol-loftie-eaton-player-portrait', 'width': 160, 'credit': 'ICC/Getty Images', 'height': 234, 'caption': 'Jan Nicol Loftie-Eaton, player portrait', 'objectId': 1340687, 'peerUrls': None, 'longCaption': 'Jan Nicol Loftie-Eaton, player portrait', 'photographer': 'Mark Metcalfe'}"
109548,1267515,Vukasin Zimonjic,2005-02-25,,M,right-hand bat,right-arm medium-fast,5615.0,,
9630,47015,Jacques Rudolph,1981-05-04,,M,left-hand bat,legbreak googly,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203100/203141.1.jpg","{'id': 203141, 'url': '/db/PICTURES/CMS/203100/203141.1.jpg', 'slug': 'jacques-rudolph', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Jacques Rudolph', 'objectId': 818347, 'peerUrls': None, 'longCaption': 'Jacques Rudolph', 'photographer': None}"
109955,1275726,Mukul Kadyan,1994-01-01,,M,right-hand bat,right-arm medium-fast,114.0,,
1446,13399,Graham Gooch,1953-07-23,,M,right-hand bat,right-arm medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304316.jpg","{'id': 304316, 'url': '/db/PICTURES/CMS/304300/304316.jpg', 'slug': 'graham-gooch-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Graham Gooch portrait', 'objectId': 1223498, 'peerUrls': None, 'longCaption': 'Graham Gooch, May 2020', 'photographer': None}"
1973,30176,Anil Kumble,1970-10-17,,M,right-hand bat,legbreak googly,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/92300/92388.1.jpg","{'id': 92388, 'url': '/db/PICTURES/CMS/92300/92388.1.jpg', 'slug': 'anil-kumble-portrait-photo', 'width': 160, 'credit': 'Getty Images', 'height': 207, 'caption': 'Anil Kumble, portrait photo ', 'objectId': 361898, 'peerUrls': None, 'longCaption': 'Anil Kumble, portrait photo, Melbourne, December 19, 2007', 'photographer': None}"
